,name,player_id,age,season,team,MP,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,FG%,Avg_shot_dist,%_2point_attempts,%_FGA_0-3_dist,%_FGA_3-10_dist,%_FGA_10-16_dist,%_FGA_16-3pt_dist,%_3point_attempts,%FG_2point,%_FG_0-3_dist,%_FG_3-10_dist,%_FG_10-16_dist,%_FG_10-16_dist.1,3pt%,assisted_2pters,FG%_dunk_attempts,made_dunks,assisted_3pt%,%_corner_3pters,%_corner_3_made,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,predator_offense,predator_defense,predator_total,pace_impact,cluster
64,Malcolm Brogdon,brogdma01,27,2020,IND,1262,0.245,2.9,13.9,8.4,35.2,1.0,0.6,14.2,25.6,1.8,1.2,3.0,0.11199999999999999,0.43,13.9,0.695,0.32799999999999996,0.084,0.099,0.184,0.305,0.484,0.526,0.28,0.5589999999999999,0.46399999999999997,0.308,0.204,0.01,6,0.39299999999999996,0.077,0.214,1.581572171643217,-0.2544377070645716,1.3271344645786451,-2.593515342238243,3.205482039320417,0.611966697082174,0.770828760967113,0.442437473374045,1.213266234341158,2.6101659322095543,2.6101659322095543,0.2103031780540535,-0.1245035177089003,0.0857996603451532,-0.4840841693652828,6
65,Dillon Brooks,brookdi01,24,2020,MEM,1528,0.19399999999999998,3.7,8.8,6.3,10.3,1.6,1.2,9.8,24.5,0.2,1.1,1.3,0.04,0.40700000000000003,15.4,0.615,0.18899999999999997,0.146,0.172,0.109,0.385,0.426,0.5,0.354,0.436,0.381,0.376,0.537,0.013000000000000001,8,0.884,0.114,0.353,-0.9229611708067518,-1.3138642747436,-2.236825445550352,1.4936096050322842,-0.8303679552838671,0.6632416497484166,-0.4761549306066467,-1.284399068873543,-1.76055399948019,0.8018060942139853,0.8018060942139853,-0.4925522888361589,-0.2906955688259755,-0.7832478576621345,0.21341864494028,0
66,Bruce Brown,brownbr01,23,2020,DET,1507,0.28300000000000003,4.0,14.4,9.2,19.8,2.0,1.6,17.2,15.9,0.6,1.4,2.0,0.063,0.44299999999999995,9.0,0.785,0.386,0.34700000000000003,0.037000000000000005,0.013999999999999999,0.215,0.47200000000000003,0.6,0.358,0.25,0.33299999999999996,0.337,0.373,0.055999999999999994,20,1.0,0.609,0.41100000000000003,-1.545735264241255,2.2472768600433035,0.7015415958020481,-2.157746174328332,-0.4184100161702272,-2.5761561904985597,-1.743440778572914,1.875321736652854,0.1318809580799398,2.234982647506119,2.234982647506119,-2.1414249284724094,1.59938717277543,-0.5420377556969793,-1.256281713024572,2
67,Jaylen Brown,brownja02,23,2020,BOS,1480,0.289,3.4,16.9,10.2,10.4,1.6,0.7,12.4,24.6,1.9,2.1,4.0,0.129,0.496,13.2,0.638,0.282,0.20199999999999999,0.092,0.062,0.36200000000000004,0.562,0.711,0.426,0.531,0.37200000000000005,0.379,0.47600000000000003,0.05,30,0.927,0.292,0.45899999999999996,0.9599220689083404,0.3534683738074199,1.31339044271576,0.6442163311381515,-2.829798330505351,-2.1855819993672,0.917542603116161,-0.3353165777604989,0.5822260253556619,2.58094712631582,2.58094712631582,0.8297390121530743,0.3969745452174601,1.2267135573705343,0.3447996275377792,4
68,Sterling Brown,brownst02,24,2020,MIL,556,0.182,4.9,20.1,13.0,8.2,1.7,0.8,13.7,16.8,-0.1,1.1,1.1,0.091,0.37799999999999995,15.9,0.486,0.23800000000000002,0.135,0.049,0.065,0.514,0.433,0.568,0.32,0.556,0.083,0.326,0.48700000000000004,0.027000000000000003,4,0.903,0.326,0.452,-1.836368843089881,1.462954921688412,-0.3734139214014685,-2.346997457606092,2.102684812742304,-0.244312644863788,-2.104722999386896,1.583845470861561,-0.5208775285253351,0.6443449706162515,0.6443449706162515,-1.707979393578144,0.6021172754172018,-1.1058621181609425,0.28125686752868395,7
69,Troy Brown Jr.,browntr01,20,2020,WAS,1292,0.22899999999999998,4.5,19.7,11.8,12.3,2.4,0.3,9.9,16.9,1.2,0.8,2.0,0.07400000000000001,0.462,13.0,0.726,0.285,0.204,0.099,0.139,0.27399999999999997,0.509,0.685,0.396,0.386,0.40299999999999997,0.336,0.5329999999999999,0.036000000000000004,14,0.976,0.24600000000000002,0.5,-0.4352905152307088,-0.0389592670584264,-0.4742497822891352,-1.5710304776583468,-0.5901081558790247,-2.161138633537372,-0.7123778725592972,-0.0694350355610319,-0.7818129081203291,1.316932730249822,1.316932730249822,-0.4198043299632396,-0.3387184774793623,-0.7585228074426019,0.0361992890898456,4
70,Jalen Brunson,brunsja01,23,2020,DAL,1002,0.19399999999999998,2.3,11.4,7.0,26.8,1.0,0.3,13.6,20.5,1.7,0.6,2.2,0.10800000000000001,0.466,13.6,0.691,0.17800000000000002,0.258,0.139,0.11599999999999999,0.309,0.515,0.623,0.5,0.5,0.4,0.358,0.239,0.0,0,0.8140000000000001,0.233,0.35700000000000004,1.2109201849249271,0.0801048864493042,1.291025071374231,1.392501871436792,3.5276569282431582,4.920158799679951,1.227402204923388,0.8013549616285089,2.028757166551897,2.47706863603483,2.47706863603483,1.406631908672623,-0.3496707762182402,1.056961132454382,-0.6015514943804439,2
71,Thomas Bryant,bryanth01,22,2020,WAS,738,0.292,8.4,23.7,15.8,12.8,0.6,3.0,12.4,18.6,1.8,0.3,2.2,0.141,0.59,9.4,0.835,0.451,0.147,0.102,0.135,0.165,0.64,0.8079999999999999,0.48700000000000004,0.40700000000000003,0.41700000000000004,0.341,0.775,0.188,49,0.867,0.136,0.33299999999999996,-1.8712835161684016,-0.8832057088846643,-2.754489225053066,-0.0117771413365392,-5.204512473448577,-5.216289614785115,-1.609203724088478,-1.7383804920002568,-3.347584216088735,-0.2309168813255848,-0.2309168813255848,-1.7193815208438992,-2.392116799833896,-4.111498320677795,0.3221470229814559,5
72,Reggie Bullock,bullore01,28,2020,NYK,545,0.075,2.2,8.1,5.0,8.5,2.1,0.0,5.9,17.1,0.2,0.3,0.5,0.042,0.402,18.0,0.5,0.157,0.07400000000000001,0.078,0.191,0.5,0.461,0.6559999999999999,0.2,0.375,0.436,0.34299999999999997,0.6809999999999999,0.005,1,0.971,0.275,0.321,-0.5545306173581372,0.3830832788554584,-0.1714473385026788,-0.9067077439582222,0.3416463089646972,-0.565061434993525,-0.601794906027322,0.4239004047629321,-0.1778945012643899,0.7379834657090943,0.7379834657090943,-0.7489559963737439,0.7796308992662533,0.0306749028925094,-0.1152781885382564,8
73,Trey Burke,burketr01,27,2020,PHI,329,0.142,5.0,6.6,5.8,24.2,1.0,0.3,8.2,19.3,0.6,0.3,0.9,0.134,0.465,14.4,0.701,0.252,0.11800000000000001,0.134,0.19699999999999998,0.299,0.483,0.688,0.2,0.588,0.32,0.42100000000000004,0.395,0.0,0,0.938,0.132,0.8,2.0693186690644207,-1.519940675140012,0.5493779939244083,2.956527519710797,-1.6867554118624115,1.269772107848385,2.382658161031653,-1.7025803765737366,0.6800777844579162,0.5637715019790779,0.5637715019790779,1.3815815283058,-1.814067733847647,-0.4324862055418464,-2.124065647831162,4
74,Alec Burks,burksal01,28,2020,GSW,1404,0.37,2.7,15.0,8.6,17.6,1.7,1.1,9.7,23.7,1.7,0.9,2.5,0.087,0.35700000000000004,17.1,0.607,0.14300000000000002,0.107,0.179,0.179,0.39299999999999996,0.41200000000000003,1.0,0.0,0.4,0.2,0.273,0.28600000000000003,0.036000000000000004,1,1.0,0.182,0.5,1.694967881222134,-1.37533733464643,0.3196305465757037,-2.8971331067057235,0.0994845208257834,-2.79764858587994,0.9545468128161668,-1.131711166170424,-0.1771643533542571,1.822901238810934,1.822901238810934,-0.1232148064590455,-0.7500913738213629,-0.8733061802804085,-0.0948997756311754,4
82,Deonte Burton,burtode02,26,2020,OKC,254,0.129,2.3,14.3,8.5,5.6,0.8,3.0,8.4,18.6,-0.5,0.3,-0.2,-0.039,0.368,14.3,0.579,0.326,0.179,0.021,0.053,0.42100000000000004,0.491,0.677,0.235,0.0,0.4,0.2,0.778,0.042,4,0.875,0.225,0.111,-5.994928364841075,-1.193313017219468,-7.188241382060543,-7.955761248705269,0.4628780974924267,-7.492883151212842,-6.777246614170867,-0.9453239665667356,-7.722570580737603,-0.6427857035501355,-0.6427857035501355,-6.790221177867884,-2.0056211301049016,-8.795842307972785,-0.2554854817810509,3
83,Jimmy Butler,butleji01,30,2020,MIA,1582,0.6779999999999999,6.3,15.5,11.1,28.1,2.5,1.6,11.5,25.5,5.3,2.2,7.5,0.228,0.45299999999999996,10.5,0.8220000000000001,0.32299999999999995,0.261,0.139,0.098,0.17800000000000002,0.498,0.662,0.44299999999999995,0.371,0.28600000000000003,0.24600000000000002,0.382,0.073,47,0.536,0.184,0.19,5.184389325740144,2.6749199079436248,7.859309233683769,0.5916133582010575,1.6070883855747151,2.198701743775772,4.501406239750395,2.60594133663927,7.107347576389666,8.060179723877278,8.060179723877278,4.292753019534734,2.1779044306841997,6.4706574502189325,-0.8415446397426417,9
84,Kentavious Caldwell-Pope,caldwke01,26,2020,LAL,1343,0.217,2.9,6.1,4.5,9.0,1.5,0.7,9.7,14.6,2.0,1.3,3.3,0.11900000000000001,0.46799999999999997,16.2,0.52,0.233,0.078,0.098,0.113,0.48,0.524,0.645,0.516,0.359,0.42200000000000004,0.406,0.7340000000000001,0.033,11,0.9229999999999999,0.37,0.43700000000000006,0.2960461322680813,-0.2261828706582964,0.0698632616097849,2.399403700749022,-2.319949040187024,0.0794546605619986,0.7187057931814075,-0.7268806311029354,-0.008174837921528,1.9122118230306016,1.9122118230306016,0.2998052741471483,-0.22439357309047306,0.0754117010566753,-0.0029898588041676,8
85,Jevon Carter,carteje01,24,2020,PHO,578,0.105,3.9,10.7,7.3,12.9,2.5,1.6,15.0,13.8,0.2,0.6,0.8,0.068,0.41,18.4,0.449,0.154,0.083,0.077,0.135,0.551,0.4,0.5,0.231,0.33299999999999996,0.429,0.419,0.35700000000000004,0.006,1,0.889,0.267,0.348,-0.1931684018319598,0.4600330440980644,0.2668646422661046,-3.3785117222405,1.290633145016954,-2.0878785772235458,-0.8807325301165875,0.6760184657676958,-0.2047140643488917,0.7720379414801722,0.7720379414801722,-0.8648042180000742,0.8609346986646503,-0.0038695193354239,-0.9329439178116326,0
86,Vince Carter,cartevi01,43,2020,ATL,749,0.11199999999999999,2.0,13.5,7.7,8.3,1.2,2.7,9.9,16.8,-0.5,0.3,-0.1,-0.009000000000000001,0.35100000000000003,20.4,0.336,0.073,0.092,0.099,0.073,0.664,0.466,0.42100000000000004,0.542,0.462,0.42100000000000004,0.293,0.46299999999999997,0.008,2,0.863,0.195,0.353,-2.361528834151911,-2.348685920365166,-4.710214754517077,-4.728045034744202,2.3061298990086154,-2.421915135735587,-2.9756403575469683,-1.4579770378655048,-4.4336173954124725,-0.6558738745147529,-0.6558738745147529,-1.7598251628098869,-2.886693396495315,-4.6465185593052025,0.0733054013541598,8
87,Wendell Carter Jr.,cartewe01,20,2020,CHI,1109,0.41700000000000004,12.3,24.3,18.0,6.0,1.3,2.8,14.5,16.5,1.7,1.5,3.1,0.136,0.537,5.9,0.909,0.579,0.207,0.084,0.039,0.091,0.569,0.7040000000000001,0.281,0.5,0.25,0.214,0.669,0.256,71,1.0,0.429,0.16699999999999998,-2.72068494289352,-0.1568769658061931,-2.877561908699713,-0.1346191417396709,4.131228959801525,3.9966098180618537,-2.291283986085995,0.701298988357577,-1.5899849977284182,0.6557579847715341,0.6557579847715341,-2.6373231176363587,1.4626974875596932,-1.174625630076666,-0.0920505348670873,5
88,Michael Carter-Williams,cartemi01,28,2020,ORL,566,0.35,5.4,13.9,9.5,23.1,3.0,2.5,14.3,18.3,0.3,0.9,1.3,0.10800000000000001,0.409,10.9,0.7290000000000001,0.34299999999999997,0.304,0.05,0.033,0.271,0.47,0.565,0.418,0.33299999999999996,0.16699999999999998,0.245,0.484,0.039,6,1.0,0.245,0.25,0.3126995147250859,4.061811318051446,4.374510832776531,-0.3640797164894676,0.6139121964698969,0.2498324799804294,0.2389989417979919,3.573636526137448,3.81263546793544,1.98314117176956,1.98314117176956,-0.06640915626810501,4.01879400582876,3.952384849560656,0.0500940248147513,7
89,Alex Caruso,carusal01,25,2020,LAL,908,0.29,1.4,9.8,5.7,12.1,2.7,1.4,14.0,13.7,0.5,1.3,1.8,0.09699999999999999,0.426,13.8,0.579,0.32299999999999995,0.132,0.085,0.038,0.42100000000000004,0.478,0.7240000000000001,0.161,0.15,0.222,0.354,0.569,0.051,9,0.8859999999999999,0.33299999999999996,0.33299999999999996,-0.9002777685358079,3.803079555983772,2.9028017874479626,0.6796599972783595,4.897482861696077,5.577142858974437,-0.6575574385954104,4.1967391728225865,3.5391817342271743,2.987523699449901,2.987523699449901,-0.661296014449112,4.480170423616967,3.8188744091678535,0.0063616377065341,7
90,Wilson Chandler,chandwi01,32,2020,BRK,517,0.14300000000000002,1.6,19.5,10.8,8.4,1.4,1.3,16.0,13.6,0.0,0.7,0.7,0.066,0.42100000000000004,18.4,0.37200000000000005,0.10300000000000001,0.172,0.048,0.048,0.628,0.611,0.733,0.56,0.28600000000000003,0.857,0.308,0.485,0.006999999999999999,1,1.0,0.22,0.45,-1.453569122386453,2.196483873472033,0.7429147510855805,-5.137938209421102,-0.1781268020101843,-5.316065011431285,-2.310795170458114,1.808899626341169,-0.5018955441169441,0.6545173153349285,0.6545173153349285,-2.043305661550861,1.291804601792888,-0.7515010597579732,-0.2421069600409941,1
91,Marquese Chriss,chrisma01,22,2020,GSW,959,0.41200000000000003,10.1,22.1,15.9,14.3,1.6,4.9,15.2,19.1,1.5,1.1,2.6,0.128,0.535,6.2,0.889,0.598,0.218,0.032,0.040999999999999995,0.111,0.573,0.667,0.391,0.3,0.385,0.22899999999999998,0.733,0.28800000000000003,78,1.0,0.086,0.667,-2.2573796879878243,1.9698675701393933,-0.287512117848431,-1.071766471103101,-2.3513054141958665,-3.423071885298969,-2.06884383711017,1.269854850333248,-0.7989889867769221,0.9755406739946896,0.9755406739946896,-2.606696409275332,0.9019013093045748,-1.704795099970758,0.3177834157799175,5
92,Brandon Clarke,clarkbr01,23,2020,MEM,1025,0.23600000000000002,6.9,20.7,13.9,9.9,1.1,3.3,9.3,19.3,2.9,1.1,4.1,0.19,0.623,7.4,0.873,0.48,0.20800000000000002,0.159,0.025,0.127,0.654,0.7809999999999999,0.494,0.523,0.4,0.40399999999999997,0.82,0.16399999999999998,66,1.0,0.385,0.35,0.6497135745645517,0.2265735131634288,0.8762870877279805,0.6748903388416501,2.664453712030415,3.339344050872065,0.7092436033472235,0.7591395324230059,1.468383135770229,2.332489863080196,2.332489863080196,-0.2009910962953293,0.1739627961713815,-0.0270283001239478,0.0716354948901771,5
93,Jordan Clarkson,clarkjo01,27,2020,CLE,1277,0.205,3.1,8.3,5.8,14.3,1.2,0.9,8.5,25.5,2.6,0.7,3.3,0.122,0.491,15.0,0.5329999999999999,0.179,0.256,0.071,0.027000000000000003,0.467,0.5870000000000001,0.8,0.512,0.41700000000000004,0.33299999999999996,0.382,0.21899999999999997,0.015,5,0.733,0.293,0.435,4.497901767107575,-2.620274519615636,1.877627247491939,-0.9392433658034816,0.953796381035705,0.0145530152322233,3.689288223913042,-1.998664939154185,1.690623284758857,1.5004469384529842,1.5004469384529842,4.523085695618259,-3.1866653034361887,1.33642039218207,-0.5711180432548396,4
105,John Collins,collijo01,22,2020,ATL,967,0.221,8.6,25.7,17.1,7.4,0.9,4.2,9.7,22.9,2.4,0.9,3.2,0.161,0.5770000000000001,9.4,0.764,0.457,0.191,0.075,0.040999999999999995,0.23600000000000002,0.64,0.775,0.461,0.314,0.579,0.373,0.741,0.212,87,0.951,0.16399999999999998,0.33299999999999996,0.3557975851841514,-1.115811932293221,-0.7600143471090693,-2.378244406981249,1.238986901897351,-1.139257505083898,-0.1196128943778364,-0.6366858236675162,-0.7562987180453526,1.0535402878178108,1.0535402878178108,0.9714695697073696,-0.3843248742397141,0.5871446954676556,0.0729105166249764,5
106,Mike Conley,conlemi01,32,2020,UTA,893,0.263,2.4,9.8,6.3,22.2,1.2,0.4,12.2,23.6,0.5,0.9,1.4,0.073,0.39,15.7,0.585,0.14400000000000002,0.21,0.152,0.078,0.415,0.41600000000000004,0.561,0.361,0.33299999999999996,0.452,0.354,0.22899999999999998,0.0,0,0.586,0.18899999999999997,0.387,0.2862782961294131,-1.395101446043024,-1.1088231499136108,-3.746737416179453,-0.3619287241662693,-4.108666140345722,-0.5919135616551943,-1.288412336251985,-1.88032589790718,0.4108636860133918,0.4108636860133918,-0.0178741106451625,-0.7103530300999225,-0.7282271407450849,-0.1124558859426224,0
107,Pat Connaughton,connapa01,27,2020,MIL,914,0.11699999999999999,5.1,17.8,11.8,10.7,0.7,2.5,15.1,11.9,0.6,1.7,2.3,0.122,0.452,14.9,0.489,0.385,0.068,0.013999999999999999,0.023,0.511,0.593,0.706,0.267,0.0,0.0,0.319,0.7340000000000001,0.113,24,0.9440000000000001,0.106,0.41700000000000004,-1.4964386183168403,1.178401714824514,-0.3180369034923258,-1.8894632972340908,-2.148678466543794,-4.038141763777885,-1.699286264884597,0.4235334509226487,-1.275752813961948,0.7093857184867997,0.7093857184867997,-1.9343531201998312,-0.1998533146663566,-2.134206434866187,-0.5240793810269662,1
108,Quinn Cook,cookqu01,26,2020,LAL,387,0.055999999999999994,2.0,8.8,5.5,13.8,1.2,0.2,12.3,20.4,0.0,0.4,0.4,0.046,0.444,15.6,0.625,0.20600000000000002,0.125,0.094,0.2,0.375,0.48,0.636,0.35,0.667,0.313,0.38299999999999995,0.33299999999999996,0.0,0,0.7829999999999999,0.25,0.4,-0.4293832306894932,-1.638247466834936,-2.067630697524429,-0.102503710532965,2.9463255745576764,2.843821864024711,-0.4580876701033411,-0.8506872075130019,-1.308774877616343,0.2835153359853105,0.2835153359853105,-1.134501298194365,-2.1366063658324443,-3.271107664026809,-0.376741585547644,0
109,Robert Covington,covinro01,29,2020,HOU,1538,0.184,2.8,19.0,10.6,6.1,2.6,2.8,12.0,17.7,0.7,2.1,2.8,0.087,0.435,18.2,0.371,0.23199999999999998,0.09699999999999999,0.018000000000000002,0.024,0.629,0.5870000000000001,0.6609999999999999,0.479,0.444,0.41700000000000004,0.34600000000000003,0.769,0.016,7,0.889,0.09300000000000001,0.379,1.645605600076214,3.847572857818424,5.493178457894636,4.749686583783646,2.813457985939188,7.563144569722834,2.327365125821336,3.852438169660367,6.179803295481702,0.8692904620951398,0.8692904620951398,4.755749350685893,3.744008140754003,8.499757491439897,-0.1058457046966082,7
113,Allen Crabbe,crabbal01,27,2020,ATL,642,0.08,1.8,11.2,6.4,7.0,1.1,0.5,8.1,12.7,-0.2,0.2,0.0,-0.001,0.324,21.2,0.235,0.08800000000000001,0.059000000000000004,0.028999999999999998,0.059000000000000004,0.765,0.625,1.0,0.5,1.0,0.0,0.231,1.0,0.0,0,1.0,0.423,0.364,-1.177786675461846,-2.965000575555316,-4.142787251017163,-5.046512080257567,-1.679583054571416,-6.726095134828983,-2.061170281995995,-2.809227078889971,-4.870397360885966,-0.5599921945591065,-0.5599921945591065,-1.521792967803655,-3.454048899471062,-4.975841867274717,-0.8529794115010052,8
121,Torrey Craig,craigto01,29,2020,DEN,760,0.177,6.1,14.6,10.3,4.9,1.0,3.3,9.2,11.8,0.6,0.9,1.5,0.095,0.45,15.7,0.478,0.317,0.08900000000000001,0.033,0.039,0.522,0.593,0.7190000000000001,0.375,0.16699999999999998,0.429,0.319,0.667,0.05,7,0.9670000000000001,0.38299999999999995,0.306,-0.540449250326836,0.0481390960001191,-0.4923101543267169,-1.416961288901048,-2.565224144290247,-3.982185433191297,-0.7574560908485719,-0.5246166472887719,-1.282072738137344,0.5774799745177005,0.5774799745177005,-1.2056922095413078,-0.3739493840883231,-1.5796415936296309,-0.6485999270387717,1
122,Jae Crowder,crowdja01,29,2020,MIA,1413,0.243,3.3,18.9,11.2,11.7,1.8,0.9,10.6,15.7,0.9,1.4,2.3,0.078,0.556,19.0,0.311,0.2,0.044000000000000004,0.022000000000000002,0.044000000000000004,0.6890000000000001,0.5710000000000001,0.556,1.0,1.0,0.0,0.5479999999999999,0.75,0.0,0,0.8240000000000001,0.258,0.625,4.241419771966397,3.676530455234016,7.917950227200412,-1.793469387504806,5.335268889025764,3.541799501520959,3.1994652170735765,4.250858829718732,7.450324046792308,0.7404854537895564,0.7404854537895564,1.095154848670147,4.050403055935087,5.1455579046052335,0.9304962265158424,7
130,Jarrett Culver,culveja01,20,2020,MIN,1268,0.205,4.7,10.0,7.3,11.0,1.9,2.3,11.8,19.4,-1.4,1.0,-0.3,-0.012,0.39,12.4,0.606,0.376,0.184,0.03,0.016,0.39399999999999996,0.46,0.575,0.242,0.467,0.25,0.282,0.37,0.063,28,0.8,0.185,0.19399999999999998,-3.712063382181492,-1.0607448996143158,-4.772808281795808,1.1081468388120157,-0.29745029839325,0.810696540418766,-2.900929623921442,-0.9528088929029788,-3.853738516824421,-0.7257860847802042,-0.7257860847802042,-2.7126410141460977,-0.5626504482487871,-3.275291462394885,-0.0119642325371151,3
131,Seth Curry,curryse01,29,2020,DAL,1203,0.168,2.0,7.9,5.0,12.0,1.2,0.6,9.0,18.2,2.8,0.6,3.4,0.134,0.47600000000000003,18.8,0.43700000000000006,0.091,0.141,0.096,0.109,0.563,0.537,0.7140000000000001,0.446,0.545,0.5,0.429,0.426,0.0,0,0.7929999999999999,0.166,0.395,2.6451798271863667,-2.411968093968558,0.23321173321780894,-1.483281184611282,-1.189340873746978,-2.67262205835826,1.867941234818366,-2.311984837198134,-0.4440436023797689,1.484891263991147,1.484891263991147,1.931633820240176,-2.3781984160977028,-0.4465645958575268,-0.5525547035133581,8
132,Troy Daniels,danietr01,28,2020,LAL,446,0.098,3.0,7.7,5.4,4.1,0.9,0.6,5.3,16.0,0.3,0.4,0.7,0.071,0.392,21.2,0.294,0.059000000000000004,0.07200000000000001,0.07200000000000001,0.092,0.706,0.467,0.667,0.545,0.455,0.28600000000000003,0.361,0.762,0.0,0,0.9740000000000001,0.287,0.419,-0.2516118472257706,-2.724767059731371,-2.9763789069571422,-4.05233225801159,1.151637320596058,-2.900694937415532,-1.1054633521944628,-2.137858893437208,-3.2433222456316715,-0.1120451001510058,-0.1120451001510058,-1.242293144204075,-2.8545586308759234,-4.0968517750799975,-0.190842918932327,8
133,Anthony Davis,davisan02,26,2020,LAL,1595,0.455,6.7,22.1,14.6,15.1,2.2,6.0,10.1,29.2,5.5,3.3,8.8,0.265,0.514,10.9,0.8109999999999999,0.35100000000000003,0.175,0.157,0.128,0.18899999999999997,0.5579999999999999,0.7659999999999999,0.434,0.41200000000000003,0.33299999999999996,0.32899999999999996,0.594,0.16699999999999998,133,1.0,0.171,0.429,3.333324580383894,4.472758879086389,7.806083459470284,-3.749778644359079,0.9446827147326364,-2.8050959296264435,1.9668483038252815,3.946453541823446,5.9133018456487285,7.29281196614312,7.29281196614312,2.41585991110314,4.226986073691823,6.642845984794962,1.5028217016732188,9
134,Terence Davis,daviste02,22,2020,TOR,954,0.125,5.0,16.1,10.6,14.7,1.5,1.1,13.2,18.4,1.6,1.4,3.0,0.15,0.478,15.9,0.436,0.307,0.084,0.034,0.011000000000000001,0.564,0.551,0.682,0.3,0.16699999999999998,0.0,0.42100000000000004,0.419,0.055999999999999994,13,0.9179999999999999,0.23800000000000002,0.521,2.2444304833528967,0.3114848311792109,2.555915314532108,5.300875020864405,2.627296889520896,7.9281719103853,2.9890753596801622,0.7564863613097371,3.7455617209898993,3.236340406610984,3.236340406610984,2.6782687850233464,0.3673169674748761,3.0455857524982237,-0.2547229941752427,7
